Username,Order_ID,Date_,Subtotal,Tip,Time_
ikpussac3587@gongcha.com,49806,9/27/2023,60,2.1,16:06
botlwdwc8212@gongcha.com,49807,9/27/2023,52.5,2.03,21:52
fqvfyfez3999@amongus.com,49808,9/27/2023,10,1.07,18:31
hzeongix0241@mojang.com,49809,9/27/2023,42.5,3.09,13:55
wscfsmmm9270@team9b.com,49810,9/27/2023,55,4.5,17:19
zrzmjytq5017@team9b.com,49811,9/27/2023,40,4.53,11:42
02212372,49812,9/27/2023,60,1.29,17:49
bzfegiox1878@microsoft.com,49813,9/27/2023,47.5,2.86,12:42
gvnebals4363@microsoft.com,49814,9/27/2023,20,3.99,21:28
45823849,49815,9/27/2023,22.5,1.68,12:08
fnhqoyuj3254@team9b.com,49816,9/27/2023,40,2.69,14:46
07559614,49817,9/27/2023,22.5,0.27,20:34
yzmbdcsd4318@outlook.com,49818,9/27/2023,55,4.04,18:10
wscfsmmm9270@team9b.com,49819,9/27/2023,22.5,3.96,22:34
uequjkrd7690@hotmail.com,49820,9/27/2023,30,4.85,12:53
58680153,49821,9/27/2023,12.5,2.33,20:53
22079174,49822,9/27/2023,57.5,2.6,12:02
88744860,49823,9/27/2023,12.5,0.03,14:37
26260554,49824,9/27/2023,52.5,2.12,14:19
53597775,49825,9/27/2023,22.5,1.26,18:30
ydylbckb5048@gongcha.com,49826,9/27/2023,25,1.05,19:31
nddaftql1388@yahoo.com,49827,9/27/2023,42.5,2.39,16:25
91143424,49828,9/27/2023,10,4.19,17:30
09404152,49829,9/27/2023,12.5,3.37,20:24
wscfsmmm9270@team9b.com,49830,9/27/2023,52.5,0.18,22:50
71854166,49831,9/27/2023,10,1.52,12:24
eyewjyqo6396@team9b.com,49832,9/27/2023,22.5,1.44,19:25
09166541,49833,9/27/2023,45,2.9,18:27
09166541,49834,9/27/2023,52.5,4.03,21:33
57341554,49835,9/27/2023,20,4.38,12:28
tzerdgmu7305@hotmail.com,49836,9/27/2023,52.5,0.46,15:54
02212372,49837,9/27/2023,30,2.62,19:16
bqxcmhxj0406@yahoo.com,49838,9/27/2023,35,4.69,16:07
qhxpyyhy3771@outlook.com,49839,9/27/2023,47.5,2.34,19:17
zrzmjytq5017@team9b.com,49840,9/27/2023,57.5,0.08,16:46
77235905,49841,9/27/2023,55,4.19,22:14
91143424,49842,9/27/2023,22.5,1.74,18:33
89346805,49843,9/27/2023,42.5,2.32,20:21
88223286,49844,9/27/2023,57.5,2.1,16:41
45823849,49845,9/27/2023,12.5,3.91,11:15
57341554,49846,9/27/2023,32.5,1.58,20:46
wscfsmmm9270@team9b.com,49847,9/27/2023,10,0.41,19:44
mpepbmgq3917@tamu.com,49848,9/27/2023,60,4.23,12:48
botlwdwc8212@gongcha.com,49849,9/27/2023,12.5,3.14,22:43
54315149,49850,9/27/2023,10,4.06,14:24
gmlfplgb5415@amongus.com,49851,9/27/2023,35,1.73,16:56
botlwdwc8212@gongcha.com,49852,9/27/2023,42.5,2.43,21:10
99346498,49853,9/27/2023,55,3.72,17:10
yvjrmvxh4164@youtube.com,49854,9/27/2023,47.5,2.85,12:40
xhavrhlp6214@gmail.com,49855,9/27/2023,35,2.52,11:30
99083877,49856,9/27/2023,57.5,3.02,19:05
qddpnwur1048@youtube.com,49857,9/27/2023,12.5,4.86,14:12
36309511,49858,9/27/2023,57.5,1.28,17:20
68467298,49859,9/27/2023,32.5,3.55,14:40
ydylbckb5048@gongcha.com,49860,9/27/2023,10,0.67,12:21
53773347,49861,9/27/2023,10,2.75,17:19
63252884,49862,9/27/2023,42.5,4.96,17:08
26475312,49863,9/27/2023,40,4.59,12:43
zrzmjytq5017@team9b.com,49864,9/27/2023,57.5,4.57,21:11
44395718,49865,9/27/2023,45,2.72,20:02
88744860,49866,9/27/2023,22.5,2.33,12:49
17958049,49867,9/27/2023,47.5,4.31,13:12
09166541,49868,9/27/2023,12.5,1.58,14:46
bqameafc6423@microsoft.com,49869,9/27/2023,42.5,4.93,18:42
34172948,49870,9/27/2023,22.5,2.01,20:07
nmkidoym9408@gongcha.com,49871,9/27/2023,47.5,0.37,17:21
09166541,49872,9/27/2023,32.5,0.36,22:36
evbcmjsk8537@amazon.com,49873,9/27/2023,45,2.55,17:56
77235905,49874,9/27/2023,50,4.93,21:26
acnwixtn4093@gmail.com,49875,9/27/2023,57.5,1.31,16:18
ydylbckb5048@gongcha.com,49876,9/27/2023,47.5,4.89,11:51
99346498,49877,9/27/2023,25,4.01,19:47
drlcxzwq8511@outlook.com,49878,9/27/2023,32.5,3.59,21:04
29884709,49879,9/27/2023,47.5,2.6,16:21
miqyozhi2562@gongcha.com,49880,9/27/2023,32.5,0.16,17:44
gmlfplgb5415@amongus.com,49881,9/27/2023,35,2.84,13:57
gmlfplgb5415@amongus.com,49882,9/27/2023,37.5,4.2,17:56
hzeongix0241@mojang.com,49883,9/27/2023,52.5,4.94,20:07
bqameafc6423@microsoft.com,49884,9/27/2023,35,3.81,18:45
55318110,49885,9/27/2023,37.5,3.61,11:56
57341554,49886,9/27/2023,35,3.13,19:29
botlwdwc8212@gongcha.com,49887,9/27/2023,57.5,1.82,16:04
yzmbdcsd4318@outlook.com,49888,9/27/2023,32.5,3.97,14:05
88223286,49889,9/27/2023,10,0.63,11:35
rpuuikvb0197@youtube.com,49890,9/27/2023,42.5,0.11,22:43
pjzswqpn6865@mojang.com,49891,9/27/2023,12.5,1.91,14:35
lwfpmjdl4255@outlook.com,49892,9/27/2023,57.5,1.09,11:40
wlmomoox5344@yahoo.com,49893,9/27/2023,22.5,1.76,13:10
22079174,49894,9/27/2023,55,4.03,18:32
53597775,49895,9/27/2023,30,3.13,22:04
gmlfplgb5415@amongus.com,49896,9/27/2023,22.5,4.87,15:59
iuaaeaiu9436@yahoo.com,49897,9/27/2023,35,0.62,15:21
eyewjyqo6396@team9b.com,49898,9/27/2023,10,2.15,22:28
rpuuikvb0197@youtube.com,49899,9/27/2023,22.5,1.63,13:50
hzzhsywz9701@tamu.com,49900,9/27/2023,45,4.81,14:43
wlmomoox5344@yahoo.com,49901,9/27/2023,22.5,1.09,20:32
12856702,49902,9/27/2023,35,2.12,16:35
29884709,49903,9/27/2023,10,0.88,12:58
hnwdoktm2681@gmail.com,49904,9/27/2023,60,1.65,11:06
yvjrmvxh4164@youtube.com,49905,9/27/2023,52.5,1.95,12:52
botlwdwc8212@gongcha.com,49906,9/27/2023,22.5,4.79,11:47
88744860,49907,9/27/2023,25,1.85,11:24
45823849,49908,9/27/2023,35,3.64,19:10
26260554,49909,9/27/2023,37.5,0.76,14:28
15210904,49910,9/27/2023,22.5,0.54,15:10
ydylbckb5048@gongcha.com,49911,9/27/2023,10,0.12,11:29
poeldyyi5038@yahoo.com,49912,9/27/2023,12.5,3.91,15:49
34172948,49913,9/27/2023,25,2.37,12:15
csgjhmmq6539@tamu.com,49914,9/27/2023,20,2.68,13:08
fqngrbru7263@yahoo.com,49915,9/27/2023,32.5,4.88,16:02
09166541,49916,9/27/2023,32.5,0.15,19:11
29884709,49917,9/27/2023,12.5,3.16,17:05
cbxdmrtx1642@gmail.com,49918,9/27/2023,12.5,2.29,17:18
bqxcmhxj0406@yahoo.com,49919,9/27/2023,32.5,2.42,18:19
17958049,49920,9/27/2023,32.5,4.46,22:25
cbxdmrtx1642@gmail.com,49921,9/27/2023,10,2.01,14:20
gmlfplgb5415@amongus.com,49922,9/27/2023,42.5,1.21,17:05
86349856,49923,9/27/2023,10,0.98,21:17
mewnnrbr6327@team9b.com,49924,9/27/2023,60,0.12,11:19
53597775,49925,9/27/2023,55,2.35,13:57
tjarunxo4546@amazon.com,49926,9/27/2023,25,1.12,16:01
45823849,49927,9/27/2023,22.5,0.21,13:33
iuaaeaiu9436@yahoo.com,49928,9/27/2023,35,2.8,13:08
lulymimp4994@microsoft.com,49929,9/27/2023,12.5,2.36,16:02
blmqchbj1685@gmail.com,49930,9/27/2023,57.5,2.61,19:19
rpuuikvb0197@youtube.com,49931,9/27/2023,57.5,4.01,14:39
97939309,49932,9/27/2023,35,2.97,19:24
nmkidoym9408@gongcha.com,49933,9/27/2023,12.5,2.21,21:51
bzfegiox1878@microsoft.com,49934,9/27/2023,10,0.75,19:32
17958049,49935,9/27/2023,57.5,2.99,11:14
csgjhmmq6539@tamu.com,49936,9/27/2023,12.5,3.38,20:32
blmqchbj1685@gmail.com,49937,9/27/2023,20,2.7,16:38
bvlhhapp2329@outlook.com,49938,9/27/2023,12.5,2.79,15:31
nddaftql1388@yahoo.com,49939,9/27/2023,12.5,0.52,13:51
eyewjyqo6396@team9b.com,49940,9/27/2023,12.5,4.22,20:25
rpuuikvb0197@youtube.com,49941,9/27/2023,12.5,2.24,13:32
99083877,49942,9/27/2023,25,0.34,22:04
tzerdgmu7305@hotmail.com,49943,9/27/2023,47.5,3.59,15:26
poeldyyi5038@yahoo.com,49944,9/27/2023,25,3.91,21:22
nddaftql1388@yahoo.com,49945,9/27/2023,57.5,0.15,16:13
gtkvyvui9206@tamu.com,49946,9/27/2023,32.5,3.1,16:26
qddpnwur1048@youtube.com,49947,9/27/2023,22.5,1.02,16:19
wscfsmmm9270@team9b.com,49948,9/27/2023,52.5,0.35,13:22
17958049,49949,9/27/2023,12.5,2.35,19:26
bzfegiox1878@microsoft.com,49950,9/27/2023,55,1.62,12:33
bqxcmhxj0406@yahoo.com,49951,9/27/2023,52.5,0.47,20:31
xbkpyhhg8751@tamu.com,49952,9/28/2023,32.5,1.14,11:55
gtkvyvui9206@tamu.com,49953,9/28/2023,57.5,3.42,18:43
uzgolapa6273@hotmail.com,49954,9/28/2023,25,3.6,20:58
02212372,49955,9/28/2023,55,2.95,20:33
tjarunxo4546@amazon.com,49956,9/28/2023,60,0.12,14:05
bzfegiox1878@microsoft.com,49957,9/28/2023,45,2.45,19:07
nddaftql1388@yahoo.com,49958,9/28/2023,55,2.14,12:15
rpuuikvb0197@youtube.com,49959,9/28/2023,10,3.67,20:37
58680153,49960,9/28/2023,35,1,21:40
hnwdoktm2681@gmail.com,49961,9/28/2023,22.5,4.01,13:24
tzerdgmu7305@hotmail.com,49962,9/28/2023,35,3.33,19:48
15210904,49963,9/28/2023,22.5,3.96,12:50
botlwdwc8212@gongcha.com,49964,9/28/2023,40,0.24,12:33
45823849,49965,9/28/2023,37.5,4.7,20:52
uequjkrd7690@hotmail.com,49966,9/28/2023,22.5,3.54,14:49
28488312,49967,9/28/2023,32.5,4.01,18:40
uakripis6880@microsoft.com,49968,9/28/2023,35,2.99,22:34
57341554,49969,9/28/2023,40,1.63,15:01
53773347,49970,9/28/2023,50,4.95,17:23
evbcmjsk8537@amazon.com,49971,9/28/2023,12.5,3.69,18:44
bqxcmhxj0406@yahoo.com,49972,9/28/2023,12.5,3.89,12:31
wlmomoox5344@yahoo.com,49973,9/28/2023,45,2.87,12:34
erannexm9730@hotmail.com,49974,9/28/2023,22.5,0.71,16:26
dxaenkpu3299@amazon.com,49975,9/28/2023,12.5,1.28,20:14
tjarunxo4546@amazon.com,49976,9/28/2023,52.5,4.64,12:13
zrzmjytq5017@team9b.com,49977,9/28/2023,55,3.79,20:04
bzfegiox1878@microsoft.com,49978,9/28/2023,32.5,3.14,14:58
88223286,49979,9/28/2023,57.5,2.4,18:23
rpuuikvb0197@youtube.com,49980,9/28/2023,42.5,3.05,11:04
02212372,49981,9/28/2023,22.5,2.91,19:35
53597775,49982,9/28/2023,42.5,1.68,12:51
bstibhih7500@microsoft.com,49983,9/28/2023,62.5,4.86,11:02
bqameafc6423@microsoft.com,49984,9/28/2023,10,3.3,17:53
uzgolapa6273@hotmail.com,49985,9/28/2023,35,2.71,17:45
hnwdoktm2681@gmail.com,49986,9/28/2023,25,2.21,21:30
nddaftql1388@yahoo.com,49987,9/28/2023,60,4.4,21:30
gmlfplgb5415@amongus.com,49988,9/28/2023,35,1.59,20:57
27368406,49989,9/28/2023,57.5,1.78,11:00
99346498,49990,9/28/2023,20,2.43,18:38
86349856,49991,9/28/2023,30,3.69,13:43
hnwdoktm2681@gmail.com,49992,9/28/2023,30,2.86,12:13
15210904,49993,9/28/2023,50,1.44,20:28
gtkvyvui9206@tamu.com,49994,9/28/2023,32.5,0.22,16:00
wlmomoox5344@yahoo.com,49995,9/28/2023,42.5,4.31,11:24
evbcmjsk8537@amazon.com,49996,9/28/2023,35,3.75,18:54
poeldyyi5038@yahoo.com,49997,9/28/2023,45,1.62,11:02
blmqchbj1685@gmail.com,49998,9/28/2023,60,3.41,21:54
gtkvyvui9206@tamu.com,49999,9/28/2023,45,1.39,13:46
28488312,50000,9/28/2023,57.5,1.55,11:08
68164488,50001,9/28/2023,32.5,2.07,17:55
xhavrhlp6214@gmail.com,50002,9/28/2023,45,1.82,11:52
44395718,50003,9/28/2023,35,2.03,19:24
09404152,50004,9/28/2023,47.5,3.03,19:12
34172948,50005,9/28/2023,25,1.23,15:54
nddaftql1388@yahoo.com,50006,9/28/2023,50,2.97,13:54
99346498,50007,9/28/2023,20,1.68,15:10
36309511,50008,9/28/2023,55,4.71,22:17
15210904,50009,9/28/2023,12.5,0.94,18:08
fqngrbru7263@yahoo.com,50010,9/28/2023,12.5,0.77,20:27
acnwixtn4093@gmail.com,50011,9/28/2023,20,2.8,16:09
68467298,50012,9/28/2023,10,4.71,22:05
gtkvyvui9206@tamu.com,50013,9/28/2023,22.5,0.04,19:09
99083877,50014,9/28/2023,12.5,4.24,20:03
eyewjyqo6396@team9b.com,50015,9/28/2023,22.5,2.99,15:56
csgjhmmq6539@tamu.com,50016,9/28/2023,12.5,1.56,15:44
45823849,50017,9/28/2023,55,1.18,21:17
gmlfplgb5415@amongus.com,50018,9/28/2023,45,4.56,18:30
uequjkrd7690@hotmail.com,50019,9/28/2023,25,4.01,15:49
36309511,50020,9/28/2023,32.5,0.07,20:49
65573512,50021,9/28/2023,35,0.66,14:56
88744860,50022,9/28/2023,35,2.89,11:54
mewnnrbr6327@team9b.com,50023,9/28/2023,35,1.57,11:31
15210904,50024,9/28/2023,20,0.35,21:37
blmqchbj1685@gmail.com,50025,9/28/2023,32.5,0.48,12:42
bqxcmhxj0406@yahoo.com,50026,9/28/2023,10,3.32,20:57
iuaaeaiu9436@yahoo.com,50027,9/28/2023,47.5,0.38,14:25
53773347,50028,9/28/2023,12.5,4.31,18:42
botlwdwc8212@gongcha.com,50029,9/28/2023,25,2.07,20:30
hzeongix0241@mojang.com,50030,9/28/2023,22.5,4.82,19:44
fqngrbru7263@yahoo.com,50031,9/28/2023,22.5,2.4,22:44
29884709,50032,9/28/2023,52.5,3.2,16:24
blmqchbj1685@gmail.com,50033,9/28/2023,47.5,2.37,12:07
gtkvyvui9206@tamu.com,50034,9/28/2023,10,2.72,11:12
fqngrbru7263@yahoo.com,50035,9/28/2023,12.5,4.69,13:41
dxaenkpu3299@amazon.com,50036,9/28/2023,32.5,4.01,21:48
eouqsbuj0665@mojang.com,50037,9/28/2023,12.5,3.83,15:25
gvnebals4363@microsoft.com,50038,9/28/2023,12.5,0.53,15:39
eyewjyqo6396@team9b.com,50039,9/28/2023,42.5,0.98,20:26
uzgolapa6273@hotmail.com,50040,9/28/2023,57.5,0.01,20:44
ikpussac3587@gongcha.com,50041,9/28/2023,12.5,2.57,17:45
blmqchbj1685@gmail.com,50042,9/28/2023,10,1.56,13:03
sakwrvhs8207@tamu.com,50043,9/28/2023,12.5,0.25,14:27
wlmomoox5344@yahoo.com,50044,9/28/2023,12.5,3.69,11:19
csgjhmmq6539@tamu.com,50045,9/28/2023,42.5,4.04,20:08
wscfsmmm9270@team9b.com,50046,9/28/2023,35,1.71,13:38
02212372,50047,9/28/2023,57.5,3.5,19:58
hnwdoktm2681@gmail.com,50048,9/28/2023,20,0.35,22:02
15210904,50049,9/28/2023,12.5,1.08,11:42
42076180,50050,9/28/2023,22.5,2.95,15:48
tnleamow3456@tamu.com,50051,9/28/2023,22.5,0.77,18:21
57341554,50052,9/28/2023,25,2.24,22:02
yzmbdcsd4318@outlook.com,50053,9/28/2023,10,3.76,15:13
yzmbdcsd4318@outlook.com,50054,9/28/2023,47.5,3.6,22:02
70544231,50055,9/28/2023,22.5,1.63,21:57
lulymimp4994@microsoft.com,50056,9/28/2023,10,0.73,22:11
bzfegiox1878@microsoft.com,50057,9/28/2023,25,0.16,14:37
wlmomoox5344@yahoo.com,50058,9/28/2023,55,3.88,16:52
70544231,50059,9/29/2023,45,2.35,22:19
28488312,50060,9/29/2023,57.5,3.59,22:52
53773347,50061,9/29/2023,22.5,0.87,18:30
acnwixtn4093@gmail.com,50062,9/29/2023,55,3.97,18:49
lwfpmjdl4255@outlook.com,50063,9/29/2023,10,3.87,22:13
tnleamow3456@tamu.com,50064,9/29/2023,35,4.27,15:31
77235905,50065,9/29/2023,30,3.28,22:56
uakripis6880@microsoft.com,50066,9/29/2023,35,4.38,13:40
wscfsmmm9270@team9b.com,50067,9/29/2023,55,1.86,21:11
45823849,50068,9/29/2023,10,0.07,21:26
26260554,50069,9/29/2023,60,2.82,22:17
evbcmjsk8537@amazon.com,50070,9/29/2023,35,0.3,12:47
07559614,50071,9/29/2023,22.5,0.49,11:59
hnwdoktm2681@gmail.com,50072,9/29/2023,57.5,2.75,15:30
yzmbdcsd4318@outlook.com,50073,9/29/2023,32.5,2.95,21:50
sakwrvhs8207@tamu.com,50074,9/29/2023,42.5,0.91,18:08
54315149,50075,9/29/2023,45,2.67,19:13
bqameafc6423@microsoft.com,50076,9/29/2023,10,2.01,18:04
evbcmjsk8537@amazon.com,50077,9/29/2023,57.5,3.59,11:45
09166541,50078,9/29/2023,22.5,3.64,14:14
rpuuikvb0197@youtube.com,50079,9/29/2023,57.5,3.41,19:57
mvwpqozi8212@amazon.com,50080,9/29/2023,32.5,0.77,16:47
45823849,50081,9/29/2023,32.5,0.31,14:27
65573512,50082,9/29/2023,32.5,0.48,12:50
qddpnwur1048@youtube.com,50083,9/29/2023,12.5,3.03,16:15
fqvfyfez3999@amongus.com,50084,9/29/2023,32.5,4.76,12:57
bqameafc6423@microsoft.com,50085,9/29/2023,35,0.92,21:50
xhavrhlp6214@gmail.com,50086,9/29/2023,25,0.56,12:02
53773347,50087,9/29/2023,47.5,3.16,12:26
miqyozhi2562@gongcha.com,50088,9/29/2023,42.5,0.13,13:25
uakripis6880@microsoft.com,50089,9/29/2023,35,3.23,14:54
fqvfyfez3999@amongus.com,50090,9/29/2023,32.5,3.87,11:04
99346498,50091,9/29/2023,35,2.89,13:27
bzfegiox1878@microsoft.com,50092,9/29/2023,20,3.37,17:49
uequjkrd7690@hotmail.com,50093,9/29/2023,22.5,1.54,17:11
68164488,50094,9/29/2023,32.5,0.8,13:18
nddaftql1388@yahoo.com,50095,9/29/2023,10,1.99,11:48
qhxpyyhy3771@outlook.com,50096,9/29/2023,32.5,3.56,11:24
hzeongix0241@mojang.com,50097,9/29/2023,47.5,1.98,17:32
lulymimp4994@microsoft.com,50098,9/29/2023,10,2.65,12:39
mvwpqozi8212@amazon.com,50099,9/29/2023,55,4.67,22:11
acnwixtn4093@gmail.com,50100,9/29/2023,10,0.68,13:00
wscfsmmm9270@team9b.com,50101,9/29/2023,25,0.43,18:52
fqvfyfez3999@amongus.com,50102,9/29/2023,57.5,4.65,18:04
knrlplvg2781@yahoo.com,50103,9/29/2023,55,4.14,18:04
lwfpmjdl4255@outlook.com,50104,9/29/2023,22.5,3.32,14:36
nddaftql1388@yahoo.com,50105,9/29/2023,37.5,1.53,16:57
miqyozhi2562@gongcha.com,50106,9/29/2023,42.5,3.91,19:21
eyewjyqo6396@team9b.com,50107,9/29/2023,47.5,4.92,21:44
bvlhhapp2329@outlook.com,50108,9/29/2023,52.5,4.97,13:01
97939309,50109,9/29/2023,32.5,0.07,20:38
cbxdmrtx1642@gmail.com,50110,9/29/2023,32.5,0.39,15:25
wlmomoox5344@yahoo.com,50111,9/29/2023,22.5,3.18,14:08
86349856,50112,9/29/2023,32.5,3.09,16:12
bstibhih7500@microsoft.com,50113,9/29/2023,57.5,3.41,12:11
bzfegiox1878@microsoft.com,50114,9/29/2023,32.5,3.83,14:11
17958049,50115,9/29/2023,55,1.08,13:01
71854166,50116,9/29/2023,35,3.55,21:16
leglzlao5328@mojang.com,50117,9/29/2023,45,4.43,18:35
42076180,50118,9/29/2023,45,2.9,15:06
07559614,50119,9/29/2023,35,1.33,17:05
bvlhhapp2329@outlook.com,50120,9/29/2023,32.5,2.07,19:16
ksivzavk0512@outlook.com,50121,9/29/2023,60,3.18,17:59
nddaftql1388@yahoo.com,50122,9/29/2023,22.5,1.88,12:04
99346498,50123,9/29/2023,22.5,0.02,11:23
mewnnrbr6327@team9b.com,50124,9/29/2023,37.5,1.19,19:44
bqxcmhxj0406@yahoo.com,50125,9/29/2023,40,2.56,19:24
mvwpqozi8212@amazon.com,50126,9/29/2023,47.5,4.14,18:15
42076180,50127,9/29/2023,40,2.59,16:01
zrzmjytq5017@team9b.com,50128,9/29/2023,32.5,1.37,18:08
99346498,50129,9/29/2023,12.5,3.83,12:24
gmlfplgb5415@amongus.com,50130,9/29/2023,45,1.03,14:35
bqxcmhxj0406@yahoo.com,50131,9/29/2023,37.5,2.16,17:27
99083877,50132,9/29/2023,52.5,4.43,14:16
27368406,50133,9/29/2023,12.5,2.17,14:08
bzfegiox1878@microsoft.com,50134,9/29/2023,30,0.65,21:23
97939309,50135,9/29/2023,47.5,3.92,14:26
29884709,50136,9/29/2023,42.5,4.86,19:21
70544231,50137,9/29/2023,35,1.71,15:22
mvwpqozi8212@amazon.com,50138,9/29/2023,22.5,4.52,19:44
eyewjyqo6396@team9b.com,50139,9/29/2023,55,1.88,20:25
26475312,50140,9/29/2023,10,3.8,11:01
mvwpqozi8212@amazon.com,50141,9/29/2023,52.5,4.11,17:34
27368406,50142,9/29/2023,12.5,1.51,12:46
evbcmjsk8537@amazon.com,50143,9/29/2023,12.5,4.93,16:41
gmlfplgb5415@amongus.com,50144,9/29/2023,22.5,1.86,21:42
erannexm9730@hotmail.com,50145,9/29/2023,57.5,3.14,13:04
45823849,50146,9/29/2023,42.5,0.31,15:04
36309511,50147,9/29/2023,35,1.78,13:00
15210904,50148,9/29/2023,42.5,0.11,18:51
53597775,50149,9/29/2023,60,3.23,11:31
xhavrhlp6214@gmail.com,50150,9/29/2023,22.5,2.58,13:42
57341554,50151,9/29/2023,47.5,2.95,11:16
68467298,50152,9/29/2023,47.5,0.09,21:43
09166541,50153,9/29/2023,12.5,4.83,11:29
17958049,50154,9/29/2023,60,4.6,22:58
uakripis6880@microsoft.com,50155,9/29/2023,22.5,4.04,13:17
07559614,50156,9/29/2023,22.5,2.54,11:02
hzzhsywz9701@tamu.com,50157,9/29/2023,42.5,4.35,14:56
17958049,50158,9/29/2023,55,1.84,17:28
53597775,50159,9/29/2023,35,4.02,13:40
12856702,50160,9/29/2023,12.5,2.6,13:21
99083877,50161,9/29/2023,25,0.77,19:14
97465710,50162,9/29/2023,35,1.42,22:17
yvjrmvxh4164@youtube.com,50163,9/29/2023,12.5,3.24,14:17
55318110,50164,9/29/2023,12.5,0.77,21:46
iuaaeaiu9436@yahoo.com,50165,9/29/2023,45,1.28,11:13
xbkpyhhg8751@tamu.com,50166,9/29/2023,52.5,1,13:43
erannexm9730@hotmail.com,50167,9/29/2023,10,3.42,13:57
bzfegiox1878@microsoft.com,50168,9/29/2023,12.5,1.34,12:04
fqvfyfez3999@amongus.com,50169,9/29/2023,10,1.81,13:25
53597775,50170,9/29/2023,45,3.41,20:04
ksivzavk0512@outlook.com,50171,9/29/2023,57.5,1.55,15:25
acnwixtn4093@gmail.com,50172,9/29/2023,35,0.23,18:54
eyewjyqo6396@team9b.com,50173,9/29/2023,32.5,0.06,15:38
09404152,50174,9/30/2023,22.5,1.57,12:38
botlwdwc8212@gongcha.com,50175,9/30/2023,37.5,3.43,17:38
bvlhhapp2329@outlook.com,50176,9/30/2023,35,0.15,13:51
mewnnrbr6327@team9b.com,50177,9/30/2023,22.5,2.9,14:37
hzeongix0241@mojang.com,50178,9/30/2023,12.5,2.05,17:42
42076180,50179,9/30/2023,20,4.86,21:00
26475312,50180,9/30/2023,10,3.12,11:03
27368406,50181,9/30/2023,55,0.15,20:49
27368406,50182,9/30/2023,22.5,2.01,16:59
44395718,50183,9/30/2023,50,3.89,18:39
88744860,50184,9/30/2023,22.5,3.72,12:29
wscfsmmm9270@team9b.com,50185,9/30/2023,10,1.72,22:08
lulymimp4994@microsoft.com,50186,9/30/2023,22.5,1.31,11:56
88744860,50187,9/30/2023,20,0.52,21:12
fnhqoyuj3254@team9b.com,50188,9/30/2023,20,1.35,13:49
57341554,50189,9/30/2023,12.5,2.8,20:56
erannexm9730@hotmail.com,50190,9/30/2023,12.5,1.58,19:46
csgjhmmq6539@tamu.com,50191,9/30/2023,57.5,2.39,22:32
rpuuikvb0197@youtube.com,50192,9/30/2023,45,4.6,11:03
42076180,50193,9/30/2023,62.5,4.74,20:29
miqyozhi2562@gongcha.com,50194,9/30/2023,10,0.85,19:26
drlcxzwq8511@outlook.com,50195,9/30/2023,47.5,0.28,20:59
bstibhih7500@microsoft.com,50196,9/30/2023,10,0.22,14:11
botlwdwc8212@gongcha.com,50197,9/30/2023,37.5,1.29,12:48
bqxcmhxj0406@yahoo.com,50198,9/30/2023,42.5,2,20:49
58680153,50199,9/30/2023,57.5,2.89,22:04
09166541,50200,9/30/2023,35,1.34,11:17
mewnnrbr6327@team9b.com,50201,9/30/2023,47.5,2.55,16:42
bzfegiox1878@microsoft.com,50202,9/30/2023,52.5,3.28,20:49
65573512,50203,9/30/2023,42.5,3.37,20:03
xbkpyhhg8751@tamu.com,50204,9/30/2023,12.5,0.46,14:22
86349856,50205,9/30/2023,45,4.92,11:18
70544231,50206,9/30/2023,20,4.81,17:41
28488312,50207,9/30/2023,57.5,4.56,21:27
57341554,50208,9/30/2023,25,1.32,16:09
miqyozhi2562@gongcha.com,50209,9/30/2023,22.5,1.01,22:10
gmlfplgb5415@amongus.com,50210,9/30/2023,42.5,1.73,19:22
91143424,50211,9/30/2023,22.5,3.59,19:17
53773347,50212,9/30/2023,32.5,3.38,13:48
tjarunxo4546@amazon.com,50213,9/30/2023,47.5,4.54,22:00
97939309,50214,9/30/2023,47.5,1.25,19:51
wscfsmmm9270@team9b.com,50215,9/30/2023,47.5,4.82,14:01
uequjkrd7690@hotmail.com,50216,9/30/2023,35,3.74,21:39
17958049,50217,9/30/2023,40,3.31,13:40
28488312,50218,9/30/2023,12.5,3.95,22:43
bqxcmhxj0406@yahoo.com,50219,9/30/2023,35,2.99,20:41
fnhqoyuj3254@team9b.com,50220,9/30/2023,22.5,0.89,15:03
uakripis6880@microsoft.com,50221,9/30/2023,45,2.41,21:10
hzzhsywz9701@tamu.com,50222,9/30/2023,12.5,0.89,16:38
97465710,50223,9/30/2023,55,0.74,15:58
acnwixtn4093@gmail.com,50224,9/30/2023,35,0.02,18:21
09166541,50225,9/30/2023,22.5,1.58,19:48
lwfpmjdl4255@outlook.com,50226,9/30/2023,12.5,1.16,17:50
poeldyyi5038@yahoo.com,50227,9/30/2023,32.5,3.93,13:00
botlwdwc8212@gongcha.com,50228,9/30/2023,50,2.03,17:49
ydylbckb5048@gongcha.com,50229,9/30/2023,60,1.73,20:09
63252884,50230,9/30/2023,22.5,2.33,11:16
gtkvyvui9206@tamu.com,50231,9/30/2023,12.5,0.85,18:22
88744860,50232,9/30/2023,12.5,1.1,14:28
99346498,50233,9/30/2023,25,3.03,17:06
hzeongix0241@mojang.com,50234,9/30/2023,47.5,1.85,22:47
53597775,50235,9/30/2023,55,0.79,20:17
uakripis6880@microsoft.com,50236,9/30/2023,55,4.01,12:47
07559614,50237,9/30/2023,55,0.99,14:40
